ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.008547,Alaska,0.025641,Minnesota,0.025641,Wisconsin,0.008547,West Virginia,0.008547,Utah,0.008547,Rhode Island,0.068376,Pennsylvania,0.025641,Oregon,0.051282,Ohio,0.213675,New York,0.008547,New Mexico,0.051282,New Jersey,0.008547,Nebraska,0.008547,Missouri,0.094017,Massachusetts,0.008547,Arizona,0.008547,Maryland,0.025641,Maine,0.017094,Louisiana,0.008547,Kansas,0.017094,Indiana,0.08547,Illinois,0.008547,Idaho,0.034188,Georgia,0.08547,Florida,0.008547,"Washington, District of Columbia",0.008547,Delaware,0.025641,Connecticut,0.034188,Colorado,0.008547,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.002532,Alaska,0.055696,Massachusetts,0.002532,West Virginia,0.007595,Vermont,0.01519,Utah,0.007595,Rhode Island,0.083544,Pennsylvania,0.040506,Oregon,0.005063,Oklahoma,0.022785,Ohio,0.207595,New York,0.012658,New Mexico,0.048101,New Jersey,0.005063,Nebraska,0.032911,Missouri,0.037975,Minnesota,0.03038,Maryland,0.017722,Arizona,0.010127,Maine,0.01519,Louisiana,0.010127,Kentucky,0.002532,Kansas,0.025316,Indiana,0.070886,Illinois,0.005063,Idaho,0.010127,Hawaii,0.055696,Georgia,0.073418,Florida,0.032911,"Washington, District of Columbia",0.002532,Delaware,0.01519,Connecticut,0.027848,Colorado,0.007595,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.007843,Alaska,0.043137,Minnesota,0.003922,West Virginia,0.007843,Vermont,0.019608,Utah,0.019608,Rhode Island,0.058824,Pennsylvania,0.039216,Oregon,0.015686,Ohio,0.003922,North Dakota,0.184314,New York,0.019608,New Mexico,0.047059,New Jersey,0.007843,Nebraska,0.003922,Montana,0.035294,Missouri,0.054902,Massachusetts,0.035294,Arizona,0.035294,Maryland,0.007843,Maine,0.015686,Louisiana,0.003922,Kentucky,0.003922,Kansas,0.019608,Indiana,0.082353,Illinois,0.003922,Hawaii,0.054902,Georgia,0.082353,Florida,0.007843,"Washington, District of Columbia",0.003922,Delaware,0.015686,Connecticut,0.039216,Colorado,0.015686,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.030303,Arizona,0.020202,Missouri,0.020202,Utah,0.060606,Pennsylvania,0.040404,Oregon,0.020202,Oklahoma,0.010101,Ohio,0.20202,New York,0.10101,New Jersey,0.010101,Nebraska,0.010101,Montana,0.030303,Minnesota,0.050505,Colorado,0.080808,Massachusetts,0.020202,Maine,0.020202,Kentucky,0.020202,Indiana,0.060606,Illinois,0.020202,Hawaii,0.010101,Georgia,0.080808,Florida,0.020202,"Washington, District of Columbia",0.050505,Connecticut,0.010101,Vermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.030303,Arizona,0.015152,Missouri,0.010101,Vermont,0.005051,Utah,0.015152,Rhode Island,0.060606,Pennsylvania,0.030303,Oregon,0.005051,Oklahoma,0.035354,Ohio,0.247475,New York,0.005051,New Mexico,0.025253,New Jersey,0.005051,Nebraska,0.015152,Minnesota,0.015152,Colorado,0.050505,Massachusetts,0.020202,Maryland,0.005051,Maine,0.030303,Louisiana,0.005051,Kentucky,0.005051,Kansas,0.020202,Indiana,0.090909,Illinois,0.050505,Georgia,0.09596,Florida,0.090909,"Washington, District of Columbia",0.010101,Connecticut,0.005051,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.02544,Arizona,0.035225,Minnesota,0.007828,Vermont,0.017613,Utah,0.009785,Rhode Island,0.058708,Pennsylvania,0.052838,Oregon,0.007828,Oklahoma,0.064579,Ohio,0.154599,New York,0.009785,New Mexico,0.04501,New Jersey,0.011742,Nebraska,0.009785,Montana,0.027397,Missouri,0.066536,Massachusetts,0.031311,Colorado,0.035225,Maryland,0.003914,Maine,0.015656,Louisiana,0.013699,Kentucky,0.007828,Kansas,0.015656,Indiana,0.058708,Illinois,0.003914,Idaho,0.011742,Hawaii,0.029354,Georgia,0.07045,Florida,0.04501,"Washington, District of Columbia",0.005871,Delaware,0.023483,Connecticut,0.023483,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.307692,North Carolina,0.384615,Texas,0.153846,Virginia,0.153846,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.023392,Alabama,0.021442,Arkansas,0.11501,Michigan,0.005848,Mississippi,0.14425,North Carolina,0.062378,Tennessee,0.335283,Texas,0.095517,Virginia,0.196881,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.006024,Alabama,0.006024,Arkansas,0.162651,Michigan,0.006024,Mississippi,0.138554,North Carolina,0.066265,Tennessee,0.289157,Texas,0.114458,Virginia,0.210843,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,1000,4999,0.022772,Alabama,0.028713,Arkansas,0.116832,Michigan,0.007921,Mississippi,0.130693,North Carolina,0.071287,Tennessee,0.310891,Texas,0.129703,Virginia,0.181188,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.020619,Alabama,0.010309,Arkansas,0.061856,Michigan,0.010309,Mississippi,0.14433,North Carolina,0.072165,Tennessee,0.350515,Texas,0.134021,Virginia,0.195876,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.036364,Alabama,0.018182,Arkansas,0.109091,Michigan,0.004545,Mississippi,0.15,North Carolina,0.031818,Tennessee,0.268182,Texas,0.154545,Virginia,0.227273,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.027211,Arizona,0.002268,Montana,0.015873,Wisconsin,0.004535,West Virginia,0.011338,Vermont,0.022676,Utah,0.00907,Rhode Island,0.056689,Pennsylvania,0.034014,Oregon,0.004535,Oklahoma,0.047619,Ohio,0.006803,North Dakota,0.142857,New York,0.011338,New Mexico,0.036281,New Jersey,0.002268,Nebraska,0.015873,Missouri,0.031746,Colorado,0.013605,Idaho,0.036281,Connecticut,0.011338,Delaware,0.031746,"Washington, District of Columbia",0.072562,Florida,0.049887,Georgia,0.006803,Hawaii,0.07483,Illinois,0.038549,Minnesota,0.029478,Indiana,0.004535,Kansas,0.018141,Louisiana,0.018141,Maine,0.047619,Maryland,0.061224,Massachusetts,0.002268,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.030612,Arizona,0.040816,Minnesota,0.010204,Vermont,0.091837,Pennsylvania,0.030612,Oregon,0.040816,Oklahoma,0.040816,Ohio,0.142857,New York,0.010204,New Mexico,0.040816,New Jersey,0.010204,Nebraska,0.010204,Missouri,0.071429,Massachusetts,0.061224,Colorado,0.020408,Maryland,0.010204,Kentucky,0.030612,Indiana,0.071429,Illinois,0.010204,Idaho,0.071429,Georgia,0.091837,Florida,0.030612,"Washington, District of Columbia",0.010204,Delaware,0.010204,Connecticut,0.010204,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donate any amount now to be automatically entered in the running to watch the next Democratic debate in person next month. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.005917,Alaska,0.061144,Ohio,0.009862,Montana,0.003945,Nebraska,0.039448,New Jersey,0.011834,New Mexico,0.232742,New York,0.001972,North Dakota,0.009862,Oklahoma,0.029586,Minnesota,0.04931,Oregon,0.067061,Pennsylvania,0.009862,Rhode Island,0.017751,Utah,0.005917,Vermont,0.001972,Wisconsin,0.015779,Missouri,0.080868,Massachusetts,0.037475,Arizona,0.009862,Hawaii,0.035503,Colorado,0.015779,Connecticut,0.001972,Delaware,0.023669,"Washington, District of Columbia",0.047337,Florida,0.011834,Georgia,0.00789,Idaho,0.029586,Maryland,0.043393,Illinois,0.023669,Indiana,0.017751,Kansas,0.009862,Kentucky,0.015779,Louisiana,0.009862,Maine,0.003945,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.02682,Arizona,0.015326,Missouri,0.003831,West Virginia,0.007663,Vermont,0.019157,Utah,0.003831,South Dakota,0.007663,Rhode Island,0.057471,Pennsylvania,0.045977,Oregon,0.007663,Oklahoma,0.057471,Ohio,0.187739,New York,0.007663,New Mexico,0.02682,New Jersey,0.019157,Nebraska,0.042146,Minnesota,0.042146,Colorado,0.057471,Massachusetts,0.045977,Maryland,0.007663,Louisiana,0.022989,Kentucky,0.015326,Kansas,0.011494,Indiana,0.061303,Illinois,0.003831,Idaho,0.003831,Hawaii,0.045977,Georgia,0.068966,Florida,0.05364,"Washington, District of Columbia",0.003831,Delaware,0.011494,Connecticut,0.007663,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.047354,Arizona,0.005571,Oklahoma,0.005571,Nebraska,0.033426,New Jersey,0.013928,New Mexico,0.189415,New York,0.002786,North Dakota,0.041783,Ohio,0.052925,Oregon,0.011142,Missouri,0.061281,Pennsylvania,0.005571,Rhode Island,0.005571,South Dakota,0.005571,Utah,0.011142,Vermont,0.005571,West Virginia,0.011142,Montana,0.052925,Minnesota,0.041783,Colorado,0.008357,Idaho,0.027855,Connecticut,0.005571,Delaware,0.011142,"Washington, District of Columbia",0.069638,Florida,0.022284,Georgia,0.008357,Hawaii,0.066852,Illinois,0.061281,Massachusetts,0.027855,Indiana,0.005571,Kansas,0.016713,Kentucky,0.005571,Louisiana,0.019499,Maine,0.02507,Maryland,0.013928,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"You can enter to win a chance to watch the next presidential debate LIVE from the audience in Houston, Texas! You (and a guest!) will receive flights, hotel, and two tickets to be in the crowd. 

Donate any amount now to be automatically entered in the running to watch the debate in person in September. 

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,1,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.017167,Alabama,0.025751,Arkansas,0.145923,Michigan,0.008584,Mississippi,0.11588,North Carolina,0.055794,Tennessee,0.261803,Texas,0.175966,Virginia,0.193133,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Have you got plans for the September Democratic debate?

How about going to Houston to see Kamala take the stage? We’re bringing one supporter and a guest to the debate, and we want you to enter!

Pitch in any amount right now to be automatically entered to win a trip to join Kamala at the next Democratic debate in Houston in September.

No contrib. necessary to win. Void w/ prohibited. Ends. 8/31/19. Approx. prz value $5000. Subj. to Off. Rules.",2019-08-22T16:00:00+0000,Kamala Harris For The People,0,99,0,999,0.020429,Alabama,0.013279,Arkansas,0.110317,Michigan,0.008172,Mississippi,0.145046,North Carolina,0.087845,Tennessee,0.284985,Texas,0.149132,Virginia,0.180797,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
