ad_creative_body,ad_delivery_start_time,funding_entity,spend/lower_bound,spend/upper_bound,impressions/lower_bound,impressions/upper_bound,region_distribution/0/percentage,region_distribution/0/region,region_distribution/1/percentage,region_distribution/1/region,region_distribution/2/percentage,region_distribution/2/region,region_distribution/3/percentage,region_distribution/3/region,region_distribution/4/percentage,region_distribution/4/region,region_distribution/5/percentage,region_distribution/5/region,region_distribution/6/percentage,region_distribution/6/region,region_distribution/7/percentage,region_distribution/7/region,region_distribution/8/percentage,region_distribution/8/region,region_distribution/9/percentage,region_distribution/9/region,region_distribution/10/percentage,region_distribution/10/region,region_distribution/11/percentage,region_distribution/11/region,region_distribution/12/percentage,region_distribution/12/region,region_distribution/13/percentage,region_distribution/13/region,region_distribution/14/percentage,region_distribution/14/region,region_distribution/15/percentage,region_distribution/15/region,region_distribution/16/percentage,region_distribution/16/region,region_distribution/17/percentage,region_distribution/17/region,region_distribution/18/percentage,region_distribution/18/region,region_distribution/19/percentage,region_distribution/19/region,region_distribution/20/percentage,region_distribution/20/region,region_distribution/21/percentage,region_distribution/21/region,region_distribution/22/percentage,region_distribution/22/region,region_distribution/23/percentage,region_distribution/23/region,region_distribution/24/percentage,region_distribution/24/region,region_distribution/25/percentage,region_distribution/25/region,region_distribution/26/percentage,region_distribution/26/region,region_distribution/27/percentage,region_distribution/27/region,region_distribution/28/percentage,region_distribution/28/region,region_distribution/29/percentage,region_distribution/29/region,region_distribution/30/percentage,region_distribution/30/region,region_distribution/31/percentage,region_distribution/31/region,region_distribution/32/percentage,region_distribution/32/region,region_distribution/33/percentage,region_distribution/33/region,region_distribution/34/percentage,region_distribution/34/region,region_distribution/35/percentage,region_distribution/35/region,region_distribution/36/percentage,region_distribution/36/region,region_distribution/37/percentage,region_distribution/37/region,region_distribution/38/percentage,region_distribution/38/region,region_distribution/39/percentage,region_distribution/39/region,region_distribution/40/percentage,region_distribution/40/region,region_distribution/41/percentage,region_distribution/41/region,region_distribution/42/percentage,region_distribution/42/region,region_distribution/43/percentage,region_distribution/43/region,region_distribution/44/percentage,region_distribution/44/region,region_distribution/45/percentage,region_distribution/45/region,region_distribution/46/percentage,region_distribution/46/region,region_distribution/47/percentage,region_distribution/47/region,region_distribution/48/percentage,region_distribution/48/region,region_distribution/49/percentage,region_distribution/49/region,region_distribution/50/percentage,region_distribution/50/region
Trump's policies are raising health care costs. Call the White House.,2019-08-21T17:06:11+0000,Priorities USA,0,99,5000,9999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T17:06:10+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T17:06:10+0000,Priorities USA,0,99,5000,9999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T17:06:10+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T16:58:01+0000,Priorities USA,0,99,5000,9999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The White House shared this article with all of America, written by one of the only newspapers investigating and reporting real news rather than pushing false narratives and manufactured scandals

Get real news + 2 free gifts:

►https://ept.ms/2Ykq5Rv",2019-08-21T16:46:01+0000,MarketFuel Subscription Services,100,499,5000,9999,0.020314,Alabama,0.042409,Pennsylvania,0.007128,New Hampshire,0.006949,New Jersey,0.00588,New Mexico,0.032431,New York,0.032787,North Carolina,0.002495,North Dakota,0.053279,Ohio,0.019244,Oklahoma,0.023699,Oregon,0.003207,Rhode Island,0.008909,Nebraska,0.017284,South Carolina,0.004811,South Dakota,0.022096,Tennessee,0.078938,Texas,0.011404,Utah,0.00196,Vermont,0.022452,Virginia,0.03047,Washington,0.009622,West Virginia,0.026194,Wisconsin,0.0098,Nevada,0.008375,Montana,0.005167,Alaska,0.029758,Illinois,0.024056,Arizona,0.013008,Arkansas,0.053279,California,0.017641,Colorado,0.006771,Connecticut,0.002138,Delaware,0.061654,Florida,0.027798,Georgia,0.001604,Hawaii,0.010513,Idaho,0.03938,Indiana,0.035282,Missouri,0.01283,Iowa,0.017819,Kansas,0.020314,Kentucky,0.009979,Louisiana,0.007484,Maine,0.008909,Maryland,0.011761,Massachusetts,0.047042,Michigan,0.019244,Minnesota,0.007128,Mississippi,0.007306,Wyoming,,
"The White House shared this article with all of America, written by one of the only newspapers investigating and reporting real news rather than pushing false narratives and manufactured scandals

Get real news + 2 free gifts:

►https://ept.ms/2Ykq5Rv",2019-08-21T16:40:01+0000,MarketFuel Subscription Services,100,499,5000,9999,0.018435,Alabama,0.039027,Pennsylvania,0.007452,New Hampshire,0.012355,New Jersey,0.007845,New Mexico,0.029025,New York,0.036086,North Carolina,0.002353,North Dakota,0.053344,Ohio,0.024907,Oklahoma,0.021769,Oregon,0.003138,Rhode Island,0.010002,Nebraska,0.020592,South Carolina,0.003726,South Dakota,0.028633,Tennessee,0.09747,Texas,0.009414,Utah,0.001765,Vermont,0.0202,Virginia,0.030594,Washington,0.008433,West Virginia,0.018827,Wisconsin,0.008237,Nevada,0.005687,Montana,0.00353,Alaska,0.028045,Illinois,0.025887,Arizona,0.015101,Arkansas,0.061777,California,0.017062,Colorado,0.004707,Connecticut,0.00255,Delaware,0.070014,Florida,0.02726,Georgia,0.001569,Hawaii,0.009414,Idaho,0.032752,Indiana,0.023338,Missouri,0.011963,Iowa,0.013728,Kansas,0.014709,Kentucky,0.013924,Louisiana,0.006276,Maine,0.012355,Maryland,0.011571,Massachusetts,0.038831,Michigan,0.021573,Minnesota,0.007845,Mississippi,0.004903,Wyoming,,
"The White House shared this article with all of America, written by one of the only newspapers investigating and reporting the truth without pushing false narratives.

Get real news + 2 free gifts:

►https://ept.ms/2Ykq5Rv",2019-08-21T16:34:16+0000,MarketFuel Subscription Services,100,499,1000,4999,0.022212,Alabama,0.039514,Pennsylvania,0.005378,Nevada,0.004676,New Hampshire,0.012626,New Jersey,0.004209,New Mexico,0.032032,New York,0.038578,North Carolina,0.00304,North Dakota,0.04606,Ohio,0.018939,Oklahoma,0.020809,Oregon,0.002104,Rhode Island,0.007482,Montana,0.021744,South Carolina,0.00491,South Dakota,0.029694,Tennessee,0.085808,Texas,0.01169,Utah,0.001169,Vermont,0.020809,Virginia,0.027356,Washington,0.005845,West Virginia,0.021043,Wisconsin,0.010989,Nebraska,0.032499,Missouri,0.002806,Alaska,0.010288,Idaho,0.026187,Arizona,0.013327,Arkansas,0.061492,California,0.015899,Colorado,0.005845,Connecticut,0.002806,Delaware,0.000234,"Washington, District of Columbia",0.066168,Florida,0.033435,Georgia,0.00187,Hawaii,0.031564,Illinois,0.012859,Mississippi,0.031564,Indiana,0.014262,Iowa,0.013795,Kansas,0.014496,Kentucky,0.014262,Louisiana,0.007014,Maine,0.01169,Maryland,0.01169,Massachusetts,0.040215,Michigan,0.021043,Minnesota,0.003975,Wyoming
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-21T16:29:11+0000,MoveOn.org Civic Action,0,99,0,999,0.1,Florida,0.1,Indiana,0.1,Massachusetts,0.1,Michigan,0.1,Minnesota,0.1,Nebraska,0.1,New York,0.1,Ohio,0.1,Texas,0.1,Wisconsin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Los Angeles recently honored President Barack Obama by renaming a stretch of freeway in his honor. New York should do the same—rename the stretch of 5th Ave. where Trump Tower sits. After all, President Obama brought our economy back from the Great Recession and served two terms scandal-free. 
 
Let’s change Trump Tower’s address to be on President Barack H. Obama Ave. Remind the racist, corrupt bully currently in the White House what a real president looks like. Sign the petition now.",2019-08-21T16:29:11+0000,MoveOn.org Civic Action,0,99,0,999,0.013566,Alabama,0.013566,Oregon,0.003876,Nebraska,0.011628,Nevada,0.005814,New Hampshire,0.017442,New Jersey,0.007752,New Mexico,0.062016,New York,0.021318,North Carolina,0.036822,Ohio,0.015504,Oklahoma,0.04845,Pennsylvania,0.025194,Missouri,0.001938,Rhode Island,0.017442,South Carolina,0.003876,South Dakota,0.021318,Tennessee,0.108527,Texas,0.017442,Utah,0.023256,Virginia,0.025194,Washington,0.005814,West Virginia,0.021318,Wisconsin,0.001938,Montana,0.001938,Mississippi,0.001938,Alaska,0.001938,Hawaii,0.032946,Arizona,0.005814,Arkansas,0.073643,California,0.013566,Colorado,0.00969,Connecticut,0.003876,Delaware,0.003876,"Washington, District of Columbia",0.056202,Florida,0.034884,Georgia,0.005814,Idaho,0.011628,Minnesota,0.040698,Illinois,0.040698,Indiana,0.013566,Iowa,0.011628,Kansas,0.025194,Kentucky,0.00969,Louisiana,0.005814,Maine,0.015504,Maryland,0.021318,Massachusetts,0.025194,Michigan,0.001938,Wyoming,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-21T15:53:23+0000,Perpetual Market,0,99,0,999,0.2,Alabama,0.2,Nebraska,0.2,Ohio,0.2,Washington,0.2,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-21T14:17:57+0000,Perpetual Market,0,99,1000,4999,0.018004,Alabama,0.032922,Pennsylvania,0.009259,Nevada,0.006173,New Hampshire,0.016975,New Jersey,0.00823,New Mexico,0.036008,New York,0.026749,North Carolina,0.002572,North Dakota,0.050412,Ohio,0.015432,Oklahoma,0.014918,Oregon,0.001543,Rhode Island,0.009774,Montana,0.015432,South Carolina,0.002572,South Dakota,0.029835,Tennessee,0.077675,Texas,0.007716,Utah,0.001543,Vermont,0.016461,Virginia,0.035494,Washington,0.008745,West Virginia,0.018519,Wisconsin,0.005658,Nebraska,0.034465,Missouri,0.003601,Alaska,0.009259,Idaho,0.037551,Arizona,0.014918,Arkansas,0.080761,California,0.020576,Colorado,0.005144,Connecticut,0.004115,Delaware,0.001029,"Washington, District of Columbia",0.072016,Florida,0.027778,Georgia,0.003601,Hawaii,0.028292,Illinois,0.006687,Mississippi,0.03035,Indiana,0.014918,Iowa,0.013889,Kansas,0.018004,Kentucky,0.015432,Louisiana,0.006173,Maine,0.013374,Maryland,0.013374,Massachusetts,0.043724,Michigan,0.010288,Minnesota,0.002058,Wyoming
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-21T14:07:08+0000,Perpetual Market,0,99,0,999,0.086957,California,0.043478,Colorado,0.086957,Florida,0.043478,Louisiana,0.043478,Massachusetts,0.086957,Missouri,0.130435,Nevada,0.043478,New Mexico,0.086957,Ohio,0.130435,Texas,0.086957,Utah,0.086957,Washington,0.043478,Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"This morning, the White House shared this article with all of America. What do they want you to know?

Get real news + your 2 free gifts:

►http://bit.ly/2KtZiIL",2019-08-21T13:56:48+0000,MarketFuel Subscription Services,0,99,0,999,0.055556,Arizona,0.027778,New York,0.111111,Texas,0.027778,Tennessee,0.027778,Pennsylvania,0.111111,Ohio,0.027778,North Dakota,0.055556,North Carolina,0.027778,New Mexico,0.055556,California,0.055556,Nevada,0.083333,Missouri,0.027778,Massachusetts,0.027778,Kansas,0.083333,Indiana,0.027778,Idaho,0.083333,Florida,0.083333,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Donald Trump panders to his white nationalist base once again with an anti-Semitic charge against Jews who vote for Democrats.  ☕☕☕

https://www.clearingouttheclutter.com/2019/08/wednesday-clutter-trump-ma-senate-race-facebook-boston-red-sox-matrix4-spider-man-scarlett-johansson-adam-driver-nin.html",2019-08-21T12:07:23+0000,Clearing out the Clutter.  The views expressed are those of the author only.,0,99,0,999,0.159375,California,0.003125,"Washington, District of Columbia",0.10625,Florida,0.071875,Illinois,0.04375,Massachusetts,0.109375,Michigan,0.071875,New York,0.121875,Ohio,0.1,Pennsylvania,0.078125,Tennessee,0.125,Texas,0.009375,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let's take back the White House in 2020!,2019-08-21T10:24:39+0000,Source Politics LLC,0,99,0,999,0.019667,Alabama,0.018154,Oklahoma,0.003026,Nebraska,0.016641,Nevada,0.022693,New Jersey,0.004539,New Mexico,0.045386,New York,0.018154,North Carolina,0.003026,North Dakota,0.066566,Ohio,0.013616,Oregon,0.02118,Missouri,0.055976,Pennsylvania,0.006051,Rhode Island,0.016641,South Carolina,0.037821,Tennessee,0.06354,Texas,0.004539,Utah,0.02118,Virginia,0.024206,Washington,0.009077,West Virginia,0.012103,Montana,0.01059,Mississippi,0.018154,Arizona,0.004539,Idaho,0.007564,Arkansas,0.072617,California,0.009077,Colorado,0.009077,Connecticut,0.003026,Delaware,0.004539,"Washington, District of Columbia",0.045386,Florida,0.025719,Georgia,0.001513,Hawaii,0.048411,Illinois,0.009077,Minnesota,0.022693,Indiana,0.019667,Iowa,0.015129,Kansas,0.045386,Kentucky,0.018154,Louisiana,0.01059,Maine,0.019667,Maryland,0.018154,Massachusetts,0.04236,Michigan,0.015129,Wisconsin,,,,,,,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-21T04:36:33+0000,Perpetual Market,0,99,0,999,0.047619,Colorado,0.019048,South Dakota,0.038095,Washington,0.009524,Utah,0.152381,Texas,0.019048,Oregon,0.057143,North Carolina,0.009524,Hawaii,0.114286,California,0.019048,Arizona,0.009524,Nebraska,0.009524,Alabama,0.009524,Wisconsin,0.028571,West Virginia,0.028571,Virginia,0.019048,Tennessee,0.028571,South Carolina,0.066667,Florida,0.009524,Minnesota,0.009524,Georgia,0.019048,Illinois,0.019048,Iowa,0.009524,Kansas,0.009524,Kentucky,0.028571,Michigan,0.009524,Mississippi,0.009524,Pennsylvania,0.028571,Missouri,0.028571,Nevada,0.019048,New Hampshire,0.019048,New Jersey,0.019048,New Mexico,0.066667,Ohio,0.009524,Wyoming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-21T04:36:12+0000,Perpetual Market,0,99,0,999,0.012438,Alabama,0.039801,Michigan,0.014925,Wisconsin,0.002488,Wyoming,0.004975,Alaska,0.047264,Arizona,0.109453,California,0.012438,Idaho,0.027363,Illinois,0.032338,Indiana,0.012438,Kentucky,0.012438,Missouri,0.014925,Utah,0.004975,Nevada,0.032338,New York,0.024876,North Carolina,0.017413,Oklahoma,0.024876,Oregon,0.039801,Pennsylvania,0.029851,Tennessee,0.094527,Texas,0.039801,Washington,0.017413,Virginia,0.002488,South Dakota,0.0199,Arkansas,0.007463,Maine,0.022388,Colorado,0.00995,Connecticut,0.002488,Delaware,0.052239,Florida,0.022388,Georgia,0.002488,Hawaii,0.014925,Iowa,0.004975,Kansas,0.012438,Louisiana,0.017413,Maryland,0.014925,South Carolina,0.014925,Massachusetts,0.012438,Minnesota,0.00995,Mississippi,0.004975,Montana,0.007463,Nebraska,0.007463,New Hampshire,0.00995,New Jersey,0.0199,New Mexico,0.002488,North Dakota,0.022388,Ohio,0.012438,West Virginia,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:33:53+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:33:53+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T04:33:53+0000,Priorities USA,0,99,10000,49999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:33:52+0000,Priorities USA,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:33:52+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T04:33:52+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T04:33:52+0000,Priorities USA,0,99,5000,9999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T04:33:52+0000,Priorities USA,0,99,5000,9999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T04:33:51+0000,Priorities USA,0,99,10000,49999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:33:51+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T04:33:51+0000,Priorities USA,0,99,10000,49999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:33:51+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:33:51+0000,Priorities USA,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T04:33:51+0000,Priorities USA,0,99,5000,9999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:33:51+0000,Priorities USA,0,99,0,999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:33:51+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-21T04:32:40+0000,Perpetual Market,0,99,0,999,0.016105,Alabama,0.008785,South Carolina,0.002928,New Hampshire,0.008785,New Jersey,0.008785,New Mexico,0.035139,New York,0.020498,North Carolina,0.038067,Ohio,0.020498,Oklahoma,0.023426,Oregon,0.032211,Pennsylvania,0.002928,South Dakota,0.013177,Nebraska,0.019034,Tennessee,0.099561,Texas,0.016105,Utah,0.004392,Vermont,0.033675,Virginia,0.032211,Washington,0.005857,West Virginia,0.021962,Wisconsin,0.002928,Montana,0.002928,North Dakota,0.002928,Nevada,0.030747,Missouri,0.002928,Alaska,0.016105,Idaho,0.035139,Arizona,0.021962,Arkansas,0.076135,California,0.014641,Colorado,0.008785,Connecticut,0.001464,Delaware,0.073206,Florida,0.020498,Georgia,0.007321,Hawaii,0.019034,Illinois,0.010249,Mississippi,0.027818,Indiana,0.019034,Iowa,0.010249,Kansas,0.01757,Kentucky,0.020498,Louisiana,0.008785,Maine,0.014641,Maryland,0.013177,Massachusetts,0.035139,Michigan,0.020498,Minnesota,0.001464,Rhode Island,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:26:04+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T04:26:04+0000,Priorities USA,0,99,5000,9999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Call the White House. Tell Trump to start working for us, not big corporations.",2019-08-21T04:26:04+0000,Priorities USA,0,99,1000,4999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trump's policies are raising health care costs. Call the White House.,2019-08-21T04:26:04+0000,Priorities USA,0,99,5000,9999,1,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-21T03:57:35+0000,Perpetual Market,0,99,0,999,0.011364,Alabama,0.034091,Pennsylvania,0.005682,New Hampshire,0.017045,New Jersey,0.013258,New Mexico,0.017045,New York,0.026515,North Carolina,0.005682,North Dakota,0.047348,Ohio,0.013258,Oklahoma,0.017045,Oregon,0.013258,South Carolina,0.00947,Nebraska,0.003788,South Dakota,0.018939,Tennessee,0.087121,Texas,0.017045,Utah,0.001894,Vermont,0.017045,Virginia,0.039773,Washington,0.005682,West Virginia,0.018939,Wisconsin,0.00947,Nevada,0.003788,Montana,0.005682,Alaska,0.022727,Illinois,0.035985,Arizona,0.013258,Arkansas,0.119318,California,0.028409,Colorado,0.005682,Connecticut,0.056818,Florida,0.028409,Georgia,0.001894,Hawaii,0.018939,Idaho,0.030303,Indiana,0.028409,Missouri,0.020833,Iowa,0.013258,Kansas,0.011364,Kentucky,0.013258,Louisiana,0.005682,Maine,0.011364,Maryland,0.013258,Massachusetts,0.028409,Michigan,0.017045,Minnesota,0.007576,Mississippi,0.007576,Wyoming,,,,,,
"The White House shared this article with all of America. What do they want you to know?

Get real news + a free poster",2019-08-21T01:59:29+0000,Perpetual Market,0,99,0,999,0.030303,Arizona,0.060606,New York,0.015152,Maine,0.015152,Alabama,0.030303,Washington,0.030303,Virginia,0.015152,Utah,0.106061,Texas,0.015152,Tennessee,0.030303,South Carolina,0.030303,Oklahoma,0.030303,Ohio,0.030303,North Carolina,0.015152,Nebraska,0.106061,California,0.015152,Missouri,0.045455,Minnesota,0.015152,Louisiana,0.015152,Kentucky,0.030303,Iowa,0.015152,Indiana,0.106061,Illinois,0.030303,Idaho,0.030303,Georgia,0.106061,Florida,0.015152,Delaware,0.015152,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black people are actually more likely to die from skin cancer than white people.,2019-08-21T01:52:55+0000,ATTN:,0,99,5000,9999,0.003679,New Hampshire,0.04106,Pennsylvania,0.011038,Nebraska,0.007947,Nevada,0.011921,New Jersey,0.008977,New Mexico,0.035762,New York,0.031641,North Carolina,0.002943,North Dakota,0.048712,Ohio,0.016336,Oklahoma,0.01663,Oregon,0.003238,Rhode Island,0.022958,Missouri,0.015011,South Carolina,0.005151,South Dakota,0.026196,Tennessee,0.084032,Texas,0.012509,Utah,0.002649,Vermont,0.022369,Virginia,0.026784,Washington,0.011332,West Virginia,0.022664,Wisconsin,0.00574,Montana,0.012951,Mississippi,0.020898,Alabama,0.008241,Hawaii,0.007064,Alaska,0.022222,Arizona,0.013245,Arkansas,0.064901,California,0.014717,Colorado,0.008536,Connecticut,0.002208,Delaware,0.001472,"Washington, District of Columbia",0.049154,Florida,0.02855,Georgia,0.009566,Idaho,0.022222,Minnesota,0.034584,Illinois,0.032082,Indiana,0.018249,Iowa,0.015011,Kansas,0.017954,Kentucky,0.018543,Louisiana,0.007358,Maine,0.011185,Maryland,0.01972,Massachusetts,0.038411,Michigan,0.003679,Wyoming
